Street ID,Street Name,Street Suffix,Street Suffix Direction,Official Street Name,Thomas Brothers Map,Street Type
3419,PROVIDENCIA,ST,,PROVIDENCIA STREET,560A4,PUBLIC STREET NAMES
9436,ALDEN,DR,,ALDEN DRIVE,632G1,PUBLIC STREET NAMES
3672,PARRAL,PL,,PARRAL PLACE,561H5,PUBLIC STREET NAMES
6128,HAAS,AVE,,HAAS AVENUE,673G6,PUBLIC STREET NAMES
49,6TH,ST,,6TH STREET,634J5,PRIVATE STREET NAMES
10858,OLIVE,PL,,OLIVE PLACE,481J4,PRIVATE ROADWAY NAMES
4435,MERIT,AVE,,MERIT AVENUE,734B7,PUBLIC STREET NAMES
5367,KUEN,PL,,KUEN PLACE,562D2,PUBLIC STREET NAMES
8471,BROOM,WAY,,BROOM WAY,631F1,PUBLIC STREET NAMES
7152,DUKAS,ST,,DUKAS STREET,500H1,PUBLIC STREET NAMES
7848,COEUR D'ALENE,AVE,,COEUR D'ALENE AVENUE,672A6,PUBLIC STREET NAMES
3474,PORTICO,PL,,PORTICO PLACE,561C4,PUBLIC STREET NAMES
10918,CHERRY HILL,ST,,CHERRY HILL STREET,502E5,PRIVATE ROADWAY NAMES
1414,WOODLAND VIEW,DR,,WOODLAND VIEW DRIVE,559C1,PUBLIC STREET NAMES
976,98TH,ST,,98TH STREET,704G4,PUBLIC STREET NAMES
1827,VICLAND,PL,,VICLAND PLACE,533A6,PUBLIC STREET NAMES
348,PASEO DE LA PAZ,,,PASEO DE LA PAZ,630F1,PRIVATE STREET NAMES
7819,COLLETT,AVE,,COLLETT AVENUE,481F7,PUBLIC STREET NAMES
717,CASTAIR,DR,,CASTAIR DRIVE,593B3,PRIVATE STREET NAMES
1324,ZAMORA,ST,,ZAMORA STREET,674F3,PUBLIC STREET NAMES
10091,LAVENDER BELL,LANE,,LAVENDER BELL LANE,529J7,PRIVATE ROADWAY NAMES
4032,NORRIS,AVE,,NORRIS AVENUE,481F2,PUBLIC STREET NAMES
11038,MALTMAN,CT,,MALTMAN COURT,594B6,LIMITED ACCESS AREA NAMES
1416,WOODLAND,LANE,,WOODLAND LANE,593B4,PUBLIC STREET NAMES
7076,EASTMAN,PL,,EASTMAN PLACE,824A2,PUBLIC STREET NAMES
9353,ALTAVAN,AVE,,ALTAVAN AVENUE,702D2,PUBLIC STREET NAMES
64,WOODS,PL,,WOODS PLACE,593A4,PRIVATE STREET NAMES
2781,SCROLL,ST,,SCROLL STREET,530F5,PUBLIC STREET NAMES
9730,TAHITI,AVE,,TAHITI AVENUE,630J6,UNOFFICIAL PRIVATE STREET NAMES
79,WHARF,ST,,WHARF STREET,824D5,PRIVATE STREET NAMES
9299,AMOR,ROAD,,AMOR ROAD,592J1,PUBLIC STREET NAMES
6093,HAMLET,ST,,HAMLET STREET,595D2,PUBLIC STREET NAMES
9002,BANFF,LANE,,BANFF LANE,631G3,PUBLIC STREET NAMES
9947,MENDIPS RIDGE,ROAD,,MENDIPS RIDGE ROAD,592H1,PRIVATE STREET NAMES
7476,DEEP CANYON,DR,,DEEP CANYON DRIVE,562C7,PUBLIC STREET NAMES
10264,WATT,WAY,,WATT WAY,674B1,PRIVATE ROADWAY NAMES
8609,BOWCROFT,ST,,BOWCROFT STREET,673A1,PUBLIC STREET NAMES
3512,PLAZA SAN ANTONIO,,,PLAZA SAN ANTONIO,634J2,PUBLIC STREET NAMES
10543,KNOLLWOOD,WAY,,KNOLLWOOD WAY,559H3,PUBLIC STREET NAMES
2855,SANTA ANA,FRWY,,SANTA ANA FREEWAY,634G3,PUBLIC STREET NAMES
8934,BATHURST,ST,,BATHURST STREET,500J1,PUBLIC STREET NAMES
757,BOWMONT,DR,,BOWMONT DRIVE,592G2,PRIVATE STREET NAMES
10314,PASEO DE ORO,,,PASEO DE ORO,630G1,PRIVATE ROADWAY NAMES
6698,FENN,ST,,FENN STREET,595B6,PUBLIC STREET NAMES
7206,DORRINGTON,AVE,,DORRINGTON AVENUE,532C1,PUBLIC STREET NAMES
561,HALSTED,ST,,HALSTED STREET,501C6,PRIVATE STREET NAMES
10500,PINES ESTATES,DR,,PINES ESTATES DRIVE,794A6,PRIVATE ROADWAY NAMES
8652,BOLKER,PL,,BOLKER PLACE,824A2,PUBLIC STREET NAMES
1367,WYNOLA,ST,,WYNOLA STREET,630J6,PUBLIC STREET NAMES
4737,MANDEVILLE,LANE,,MANDEVILLE LANE,631E2,PUBLIC STREET NAMES
2715,SHADOW RIDGE,CT,,SHADOW RIDGE COURT,529D5,PUBLIC STREET NAMES
1226,5TH,ST,,5TH STREET,635D7,PUBLIC STREET NAMES
7277,DON ALANIS,PL,,DON ALANIS PLACE,673D3,PUBLIC STREET NAMES
7367,DESCANSO,DR,,DESCANSO DRIVE,594C6,PUBLIC STREET NAMES
1695,WARNER,DR,,WARNER DRIVE,633A2,PUBLIC STREET NAMES
3630,PAULA,ST,,PAULA STREET,595D6,PUBLIC STREET NAMES
4110,NELLA VISTA,AVE,,NELLA VISTA AVENUE,594B2,PUBLIC STREET NAMES
5902,HIGH VALLEY,PL,,HIGH VALLEY PLACE,561F5,PUBLIC STREET NAMES
5199,LATHAM,ST,,LATHAM STREET,674F5,PUBLIC STREET NAMES
1708,WALTHER,WAY,,WALTHER WAY,631F2,PUBLIC STREET NAMES
4264,MONTLINE,LANE,,MONTLINE LANE,592B6,PUBLIC STREET NAMES
5754,HUGHES,AVE,,HUGHES AVENUE,632F7,PUBLIC STREET NAMES
296,RHODES,AVE,,RHODES AVENUE,562F3,PRIVATE STREET NAMES
1306,ZORADA,CT,,ZORADA COURT,593B2,PUBLIC STREET NAMES
5547,JUDSON,ST,,JUDSON STREET,635A3,PUBLIC STREET NAMES
7573,CUNARD,ST,,CUNARD STREET,564H7,PUBLIC STREET NAMES
6156,GRIMKE,WALK,,GRIMKE WALK,595D2,PUBLIC STREET NAMES
7844,COLBERT,AVE,,COLBERT AVENUE,672C2,PUBLIC STREET NAMES
9807,HILLSBORO,ROAD,,HILLSBORO ROAD,500H3,PRIVATE STREET NAMES
2704,SHAMHART,DR,,SHAMHART DRIVE,481D7,PUBLIC STREET NAMES
807,ANN,ST,,ANN STREET,634H2,PRIVATE STREET NAMES
9100,AUCKLAND,AVE,,AUCKLAND AVENUE,563B4,PUBLIC STREET NAMES
9876,HORIZON,PL,,HORIZON PLACE,499J2,PRIVATE STREET NAMES
526,INEZ,ST,,INEZ STREET,633J5,PRIVATE STREET NAMES
2243,TERECITA,ROAD,,TERECITA ROAD,504B2,PUBLIC STREET NAMES
7356,DETROIT,ST,,DETROIT STREET,593D4,PUBLIC STREET NAMES
6634,FLANDERS,ST,,FLANDERS STREET,501B1,PUBLIC STREET NAMES
6546,FRASER,AVE,,FRASER AVENUE,481B5,PUBLIC STREET NAMES
9722,SCHLITZ,ST,,SCHLITZ STREET,532B4,UNOFFICIAL PRIVATE STREET NAMES
9038,BACK BAY,PL,,BACK BAY PLACE,702A2,PUBLIC STREET NAMES
6635,FLANCO,ROAD,,FLANCO ROAD,559J4,PUBLIC STREET NAMES
9198,ARCOS,DR,,ARCOS DRIVE,560A4,PUBLIC STREET NAMES
4117,NEBRASKA,AVE,,NEBRASKA AVENUE,632B5,PUBLIC STREET NAMES
784,BASS,ST,,BASS STREET,824E5,PRIVATE STREET NAMES
8449,BRYN MAWR,CT,,BRYN MAWR COURT,593F3,PUBLIC STREET NAMES
5012,LINNIE,CL,,LINNIE CANAL,671H6,PUBLIC STREET NAMES
2709,SHADY OAK,ROAD,,SHADY OAK ROAD,562F6,PUBLIC STREET NAMES
6384,GLADSTONE,WAY,,GLADSTONE WAY,502G1,PUBLIC STREET NAMES
10159,ROMERO,PL,,ROMERO PLACE,501H6,PRIVATE ROADWAY NAMES
1702,WARBLER,PL,,WARBLER PLACE,592H5,PUBLIC STREET NAMES
7113,DUVALL,ST,,DUVALL STREET,594H6,PUBLIC STREET NAMES
10352,PORTER RANCH,DR,,PORTER RANCH DRIVE,480D6,PUBLIC STREET NAMES
2713,SHADYBROOK,DR,,SHADYBROOK DRIVE,592C5,PUBLIC STREET NAMES
2110,TRACY,ST,,TRACY STREET,594C4,PUBLIC STREET NAMES
3569,PETIT,AVE,,PETIT AVENUE,501D1,PUBLIC STREET NAMES
6015,HAVENHURST,DR,,HAVENHURST DRIVE,593A6,PUBLIC STREET NAMES
9838,SWEETBRIAR,LANE,,SWEETBRIAR LANE,502F1,PRIVATE ROADWAY NAMES
7035,EDINBURGH,AVE,,EDINBURGH AVENUE,593B7,PUBLIC STREET NAMES
867,219TH,ST,,219TH STREET,764A6,PUBLIC STREET NAMES
6804,ESTRONDO,DR,,ESTRONDO DRIVE,561D4,PUBLIC STREET NAMES
8574,BRANDEN,ST,,BRANDEN STREET,594D5,PUBLIC STREET NAMES
10435,HILLSDALE,AVE,,HILLSDALE AVENUE,482A6,PRIVATE ROADWAY NAMES
10690,DAHLIA,CT,,DAHLIA COURT,634J5,PRIVATE ROADWAY NAMES
3576,PERU,ST,,PERU STREET,594F4,PUBLIC STREET NAMES
4928,LONGDALE,LANE,,LONGDALE LANE,593D1,PUBLIC STREET NAMES
4255,MOONCREST,PL,,MOONCREST PLACE,561C5,PUBLIC STREET NAMES
3331,RANGE VIEW,AVE,,RANGE VIEW AVENUE,595C1,PUBLIC STREET NAMES
479,LAUREL,PL,,LAUREL PLACE,704H4,PRIVATE STREET NAMES
2215,THE GRAND,CL,,THE GRAND CANAL,671H6,PUBLIC STREET NAMES
4122,NAVARRO,ST,,NAVARRO STREET,595E6,PUBLIC STREET NAMES
10097,ADELPHIA,AVE,,ADELPHIA AVENUE,NA,PRIVATE STREET NAMES
1622,WEST,DR,,WEST DRIVE,593A4,PUBLIC STREET NAMES
6274,GOODLAND,DR,,GOODLAND DRIVE,562F6,PUBLIC STREET NAMES
1711,WALNUT HILL,AVE,,WALNUT HILL AVENUE,595C5,PUBLIC STREET NAMES
9501,ADELAIDE,PL,,ADELAIDE PLACE,595E1,PUBLIC STREET NAMES
587,GARDEN,ROAD,,GARDEN ROAD,NA,PRIVATE STREET NAMES
7095,EAMES,AVE,,EAMES AVENUE,500H7,PUBLIC STREET NAMES
7806,COLONY,CIR,,COLONY CIRCLE,594C2,PUBLIC STREET NAMES
7905,CLAUDINA,AVE,,CLAUDINA AVENUE,633D6,PUBLIC STREET NAMES
9556,WORLD WAY,CIR,,WORLD WAY CIRCLE,NA,PRIVATE STREET NAMES
1401,WOODRUFF,AVE,,WOODRUFF AVENUE,592B7,PUBLIC STREET NAMES
5049,LIMERICK,AVE,,LIMERICK AVENUE,500C2,PUBLIC STREET NAMES
5838,HOLBROOK,ST,,HOLBROOK STREET,565C6,PUBLIC STREET NAMES
6786,EVADALE,DR,,EVADALE DRIVE,595B5,PUBLIC STREET NAMES
6320,GLEN TOWER,,,GLEN TOWER,593F2,PUBLIC STREET NAMES
5854,HINDRY,PL,,HINDRY PLACE,703A4,PUBLIC STREET NAMES
5413,KINNEY,WALK,,KINNEY WALK,594H2,PUBLIC STREET NAMES
4134,NASSAU,AVE,,NASSAU AVENUE,503G2,PUBLIC STREET NAMES
4479,MEDLEY,PL,,MEDLEY PLACE,561A5,PUBLIC STREET NAMES
4670,MARINE,CT,,MARINE COURT,671F5,PUBLIC STREET NAMES
8020,CHARLESWORTH,AVE,,CHARLESWORTH AVENUE,532E6,PUBLIC STREET NAMES
9177,ARLENE,TER,,ARLENE TERRACE,592H2,PUBLIC STREET NAMES
3825,ORTON,AVE,,ORTON AVENUE,632E4,PUBLIC STREET NAMES
11027,FOX,LANE,,FOX LANE,594E6,LIMITED ACCESS AREA NAMES
8474,BROOKS,CT,,BROOKS COURT,671H5,PUBLIC STREET NAMES
10303,COORSGOLD,LANE,,COORSGOLD LANE,480E7,PRIVATE STREET NAMES
7374,DERBY,PL,,DERBY PLACE,NA,PUBLIC STREET NAMES
8078,CENTRE,ST,,CENTRE STREET,824C4,PUBLIC STREET NAMES
10305,BEAR VALLEY,LANE,,BEAR VALLEY LANE,480E7,PRIVATE STREET NAMES
7377,DENVER,AVE,,DENVER AVENUE,674B6,PUBLIC STREET NAMES
7089,EARLMAR,DR,,EARLMAR DRIVE,632F6,PUBLIC STREET NAMES
2589,SINOVA,ST,,SINOVA STREET,595C5,PUBLIC STREET NAMES
6975,ELECTRIC,ST,,ELECTRIC STREET,764A1,PUBLIC STREET NAMES
7440,DEL CERRO,CIR,,DEL CERRO CIRCLE,529E4,PUBLIC STREET NAMES
2514,SPROULE,AVE,,SPROULE AVENUE,482A3,PUBLIC STREET NAMES
449,LUCERNE,BLVD,,LUCERNE BOULEVARD,633F4,PRIVATE STREET NAMES
7772,CONCHITA,WAY,,CONCHITA WAY,560F4,PUBLIC STREET NAMES
9771,HIGH GLEN,WAY,,HIGH GLEN WAY,480F5,PRIVATE STREET NAMES
9325,AMALFI,DR,,AMALFI DRIVE,631C7,PUBLIC STREET NAMES
1115,28TH,ST,,28TH STREET,674F2,PUBLIC STREET NAMES
8467,BROWNING,BLVD,,BROWNING BOULEVARD,674A2,PUBLIC STREET NAMES
215,STATE,DR,,STATE DRIVE,674A2,PRIVATE STREET NAMES
9379,ALMONT,DR,,ALMONT DRIVE,632H1,PUBLIC STREET NAMES
9378,ALMONT,ST,,ALMONT STREET,595F5,PUBLIC STREET NAMES
8299,CAMINO PALMERO,,,CAMINO PALMERO,593C4,PUBLIC STREET NAMES
3787,OWENSMOUTH,AVE,,OWENSMOUTH AVENUE,500A2,PUBLIC STREET NAMES
3348,RAMOS,PL,,RAMOS PLACE,631B7,PUBLIC STREET NAMES
5366,KURL,WAY,,KURL WAY,530H6,PUBLIC STREET NAMES
7171,DRURY,LANE,,DRURY LANE,594C4,PUBLIC STREET NAMES
745,BUCHER,AVE,,BUCHER AVENUE,481J1,PRIVATE STREET NAMES
3136,ROCKINGHAM,AVE,,ROCKINGHAM AVENUE,631E3,PUBLIC STREET NAMES
9,CENTURY PARK,LANE,,CENTURY PARK LANE,632E3,LIMITED ACCESS AREA NAMES
4061,NITA,AVE,,NITA AVENUE,499J5,PUBLIC STREET NAMES
10436,VILLAGE WAY,DR,,VILLAGE WAY DRIVE,482A6,PRIVATE ROADWAY NAMES
4241,MORAY,AVE,,MORAY AVENUE,823H7,PUBLIC STREET NAMES
2194,THURMAN,AVE,,THURMAN AVENUE,633B5,PUBLIC STREET NAMES
4939,LOMPOC,ST,,LOMPOC STREET,564H7,PUBLIC STREET NAMES
473,LEI MIN,WAY,,LEI MIN WAY,634G2,PRIVATE STREET NAMES
3492,PONCA,AVE,,PONCA AVENUE,563C4,PUBLIC STREET NAMES
6564,FRACKELTON,PL,,FRACKELTON PLACE,565C5,PUBLIC STREET NAMES
9134,ASHBY,AVE,,ASHBY AVENUE,632D6,PUBLIC STREET NAMES
9968,CANDIA,CT,,CANDIA COURT,481A5,PUBLIC STREET NAMES
8081,CENTER,ST,,CENTER STREET,824C3,PUBLIC STREET NAMES
2107,TRANCAS,PL,,TRANCAS PLACE,560H5,PUBLIC STREET NAMES
7697,COSTANSO,ST,,COSTANSO STREET,560A2,PUBLIC STREET NAMES
3032,ROUNDUP,TR,,ROUNDUP TRAIL,NA,PUBLIC STREET NAMES
11025,SELIG,DR,,SELIG DRIVE,594E6,LIMITED ACCESS AREA NAMES
7858,CLYBOURN,AVE,,CLYBOURN AVENUE,501J1,PUBLIC STREET NAMES
3100,ROMAR,ST,,ROMAR STREET,501H4,PUBLIC STREET NAMES
8352,CALABASH,ST,,CALABASH STREET,559G4,PUBLIC STREET NAMES
2136,TOPPINGTON,DR,,TOPPINGTON DRIVE,592C1,PUBLIC STREET NAMES
8581,BRAEWOOD,CT,,BRAEWOOD COURT,560F6,PUBLIC STREET NAMES
5578,JIMENEZ,ST,,JIMENEZ STREET,503A1,PUBLIC STREET NAMES
4138,NARDIAN,WAY,,NARDIAN WAY,702E2,PUBLIC STREET NAMES
8785,BERTRAND,AVE,,BERTRAND AVENUE,561A1,PUBLIC STREET NAMES
5448,KILLGORE,ST,,KILLGORE STREET,NA,PUBLIC STREET NAMES
668,CRYSTAL SPRINGS,DR,,CRYSTAL SPRINGS DRIVE,564B5,PRIVATE STREET NAMES
9214,ARBOR DELL,PL,,ARBOR DELL PLACE,565C4,PUBLIC STREET NAMES
8281,CANDACE,PL,,CANDACE PLACE,565C5,PUBLIC STREET NAMES
10466,MODENA,LANE,,MODENA LANE,500C1,PRIVATE STREET NAMES
1268,AVENUE 51,,,AVENUE 51,565B7,PUBLIC STREET NAMES
2481,STATE,ST,,STATE STREET,635A2,PUBLIC STREET NAMES
1130,25TH HELENA,DR,,25TH HELENA DRIVE,631F3,PUBLIC STREET NAMES
4861,LOWELL,AVE,,LOWELL AVENUE,595G4,PUBLIC STREET NAMES
10081,FRAGRANS,WAY,,FRAGRANS WAY,559J1,PRIVATE ROADWAY NAMES
1089,36TH,ST,,36TH STREET,854B2,PUBLIC STREET NAMES
9182,ARISTO,PL,,ARISTO PLACE,481B5,PUBLIC STREET NAMES
6608,FLOWER,AVE,,FLOWER AVENUE,671H4,PUBLIC STREET NAMES
8301,CAMINO DE LA RONDA,,,CAMINO DE LA RONDA,562A6,PUBLIC STREET NAMES
428,MEADOWLARK,AVE,,MEADOWLARK AVENUE,1E4,PRIVATE STREET NAMES
4445,MERCEDES,AVE,,MERCEDES AVENUE,502B5,PUBLIC STREET NAMES
5303,LAKERIDGE,PL,,LAKERIDGE PLACE,593D1,PUBLIC STREET NAMES
11299,BEE,CYN,,BEE  CANYON,499J3,PRIVATE STREET NAMES
1314,ZEUS,DR,,ZEUS DRIVE,593A2,PUBLIC STREET NAMES
1282,AVENUE 37,,,AVENUE 37,595A6,PUBLIC STREET NAMES
5607,JASON,AVE,,JASON AVENUE,529F2,PUBLIC STREET NAMES
6419,GERSHWIN,DR,,GERSHWIN DRIVE,559G4,PUBLIC STREET NAMES
6691,FERN,PL,,FERN PLACE,595D6,PUBLIC STREET NAMES
6139,GUNNELL,AVE,,GUNNELL AVENUE,823H7,PUBLIC STREET NAMES
4155,NADINA,ST,,NADINA STREET,503B1,PUBLIC STREET NAMES
9301,AMIRANTE,DR,,AMIRANTE DRIVE,823G6,PUBLIC STREET NAMES
8543,BRIAR KNOLL,DR,,BRIAR KNOLL DRIVE,592J1,PUBLIC STREET NAMES
7484,DEBS,AVE,,DEBS AVENUE,529E7,PUBLIC STREET NAMES
4164,MYERS,ST,,MYERS STREET,634H4,PUBLIC STREET NAMES
2316,SWARTHMORE,AVE,,SWARTHMORE AVENUE,631A5,PUBLIC STREET NAMES
1738,WADE,ST,,WADE STREET,672A2,PUBLIC STREET NAMES
8159,CASHMERE,TER,,CASHMERE TERRACE,631J2,PUBLIC STREET NAMES
2525,SPRAGUE,ST,,SPRAGUE STREET,560G3,PUBLIC STREET NAMES
7431,DELIA,AVE,,DELIA AVENUE,533C3,PUBLIC STREET NAMES
5638,IVYSIDE,PL,,IVYSIDE PLACE,561D7,PUBLIC STREET NAMES
10866,AMERICAN,PL,,AMERICAN PLACE,565A7,PRIVATE ROADWAY NAMES
5385,KNOB,DR,,KNOB DRIVE,594H4,PUBLIC STREET NAMES
884,187TH,ST,,187TH STREET,764B2,PUBLIC STREET NAMES
1987,VALDEZ,PL,,VALDEZ PLACE,560F4,PUBLIC STREET NAMES
5548,JUDILEE,DR,,JUDILEE DRIVE,561E7,PUBLIC STREET NAMES
2562,SOMBRA,TER,,SOMBRA TERRACE,503D4,PUBLIC STREET NAMES
4945,LOMBARD,AVE,,LOMBARD AVENUE,631A6,PUBLIC STREET NAMES
3979,OAKDELL,ROAD,,OAKDELL ROAD,562H7,PUBLIC STREET NAMES
8914,BEACH,AVE,,BEACH AVENUE,671H6,PUBLIC STREET NAMES
3017,ROYAL,CT,,ROYAL COURT,671G5,PUBLIC STREET NAMES
9737,UNIVERSAL CENTER,DR,,UNIVERSAL CENTER DRIVE,NA,UNOFFICIAL PRIVATE STREET NAMES
2700,SHANNON,ROAD,,SHANNON ROAD,594B1,PUBLIC STREET NAMES
7325,DITSON,ST,,DITSON STREET,503B6,PUBLIC STREET NAMES
8072,CERES,AVE,,CERES AVENUE,634G6,PUBLIC STREET NAMES
1378,WRIGHTWOOD,CT,,WRIGHTWOOD COURT,563A7,PUBLIC STREET NAMES
7324,DIVAN,PL,,DIVAN PLACE,532E3,PUBLIC STREET NAMES
4007,NORWICH,AVE,,NORWICH AVENUE,595G6,PUBLIC STREET NAMES
2599,SILVERWOOD,TER,,SILVERWOOD TERRACE,594D5,PUBLIC STREET NAMES
3276,REGAL VISTA,DR,,REGAL VISTA DRIVE,561G6,PUBLIC STREET NAMES
2930,SALE,AVE,,SALE AVENUE,529H2,PUBLIC STREET NAMES
6599,FOND,DR,,FOND DRIVE,561F7,PUBLIC STREET NAMES
5134,LEDGEWOOD,DR,,LEDGEWOOD DRIVE,563F7,PUBLIC STREET NAMES
5455,KEY WEST,AVE,,KEY WEST AVENUE,500G2,PUBLIC STREET NAMES
6729,FAREHOLM,CT,,FAREHOLM COURT,593B4,PUBLIC STREET NAMES
7419,DEL MONTE,DR,,DEL MONTE DRIVE,594C6,PUBLIC STREET NAMES
6982,ELDRED,WALK,,ELDRED WALK,595A3,PUBLIC STREET NAMES
6765,EXPOSITION,BLVD,,EXPOSITION BOULEVARD,674B1,PUBLIC STREET NAMES
5349,LA CASA,LANE,,LA CASA LANE,631F1,PUBLIC STREET NAMES
6433,GENEVA,ST,,GENEVA STREET,634B2,PUBLIC STREET NAMES
7434,DEL GADO,DR,,DEL GADO DRIVE,561G5,PUBLIC STREET NAMES
3195,RINALDI,PL,,RINALDI PLACE,500J1,PUBLIC STREET NAMES
656,DEERHORN,DR,,DEERHORN DRIVE,NA,PRIVATE STREET NAMES
5496,KEMPER,ST,,KEMPER STREET,594H4,PUBLIC STREET NAMES
4064,NIMROD,PL,,NIMROD PLACE,631E4,PUBLIC STREET NAMES
10890,ROCK ROW,DR,,ROCK ROW DRIVE,565B6,LIMITED ACCESS AREA NAMES
3285,REEF,ST,,REEF STREET,701J1,PUBLIC STREET NAMES
10093,CLIFFSIDE,CT,,CLIFFSIDE COURT,529E4,PUBLIC STREET NAMES
4848,LUCERNE,AVE,,LUCERNE AVENUE,672G4,PUBLIC STREET NAMES
4789,MADISON,AVE,,MADISON AVENUE,594A7,PUBLIC STREET NAMES
8999,BANKS COURT,DR,,BANKS COURT DRIVE,595A2,PUBLIC STREET NAMES
9154,ARROYO SECO,AVE,,ARROYO SECO AVENUE,595A6,PUBLIC STREET NAMES
9587,INDIAN HILL,LANE,,INDIAN HILL LANE,529D4,PUBLIC STREET NAMES
6503,GAIN,ST,,GAIN STREET,482G7,PUBLIC STREET NAMES
8841,BELVOIR,AVE,,BELVOIR AVENUE,504C6,PUBLIC STREET NAMES
54,YACHT,ST,,YACHT STREET,824F1,PRIVATE STREET NAMES
3894,OLEANDER,DR,,OLEANDER DRIVE,565D7,PUBLIC STREET NAMES
8080,CENTINELA,AVE,,CENTINELA AVENUE,632A7,PUBLIC STREET NAMES
2225,TESLA,TER,,TESLA TERRACE,594D3,PUBLIC STREET NAMES
144,VIA MONIQUE,,,VIA MONIQUE,533D2,PRIVATE STREET NAMES
10045,ARI,LANE,,ARI LANE,591E4,PRIVATE ROADWAY NAMES
7306,DAHA,PL,,DAHA PLACE,532E2,PUBLIC STREET NAMES
36,152ND,ST,,152ND STREET,734B4,PRIVATE STREET NAMES
2291,TAMARACK,AVE,,TAMARACK AVENUE,502B1,PUBLIC STREET NAMES
2970,RYE,ST,,RYE STREET,562J4,PUBLIC STREET NAMES
10338,MAPLE,LANE,,MAPLE LANE,794A3,PRIVATE ROADWAY NAMES
4521,MCKINLEY,AVE,,MCKINLEY AVENUE,671J6,PUBLIC STREET NAMES
2081,TRISTE,PL,,TRISTE PLACE,560H4,PUBLIC STREET NAMES
5232,LARMAR,ROAD,,LARMAR ROAD,593C2,PUBLIC STREET NAMES
1865,VERONICA,ST,,VERONICA STREET,673B2,PUBLIC STREET NAMES
3351,RAMIREZ,ST,,RAMIREZ STREET,634H3,PUBLIC STREET NAMES
8373,CABRITO,ROAD,,CABRITO ROAD,532A3,PUBLIC STREET NAMES
1777,VIRGINIA,ROAD,,VIRGINIA ROAD,633E6,PUBLIC STREET NAMES
7715,CORNING,ST,,CORNING STREET,632J4,PUBLIC STREET NAMES
9396,ALLISON,AVE,,ALLISON AVENUE,634E1,PUBLIC STREET NAMES
9928,WHALERS,WALK,,WHALERS WALK,854C1,PRIVATE STREET NAMES
501,KLUMP,AVE,,KLUMP AVENUE,532J6,PRIVATE STREET NAMES
6929,EL MEDIO,AVE,,EL MEDIO AVENUE,630J4,PUBLIC STREET NAMES
14,VOYAGE,MALL,,VOYAGE MALL,702A4,PEDESTRIAN MALL NAMES
3654,PASEO LA VISTA,,,PASEO LA VISTA,529C7,PUBLIC STREET NAMES
1137,24TH,ST,,24TH STREET,824B7,PUBLIC STREET NAMES
10812,PASEO CRESTA,,,PASEO CRESTA,500D1,PRIVATE ROADWAY NAMES
6722,FARMDALE,AVE,,FARMDALE AVENUE,633D7,PUBLIC STREET NAMES
8418,BURLAND,AVE,,BURLAND AVENUE,504A2,PUBLIC STREET NAMES
649,DENKER,AVE,,DENKER AVENUE,673J7,PRIVATE STREET NAMES
7584,CULVER,BLVD,,CULVER BOULEVARD,632H7,PUBLIC STREET NAMES
9517,ACANTO,ST,,ACANTO STREET,631H1,PUBLIC STREET NAMES
10285,HELLMAN,WAY,,HELLMAN WAY,674B1,PRIVATE ROADWAY NAMES
4920,LONGVIEW VALLEY,ROAD,,LONGVIEW VALLEY ROAD,562A6,PUBLIC STREET NAMES
5430,KINCHELOE,DR,,KINCHELOE DRIVE,565B5,PUBLIC STREET NAMES
7361,DE SOTO,AVE,,DE SOTO AVENUE,500C4,PUBLIC STREET NAMES
6903,EL ROBLE,DR,,EL ROBLE DRIVE,564H6,PUBLIC STREET NAMES
3341,RANCHO CABALLO,DR,,RANCHO CABALLO DRIVE,503C4,PUBLIC STREET NAMES
9977,RAVENSFIELD,LANE,,RAVENSFIELD LANE,591G3,PRIVATE STREET NAMES
823,AGAJANIAN,DR,,AGAJANIAN DRIVE,794A7,PRIVATE STREET NAMES
2652,SHETLAND,LANE,,SHETLAND LANE,631G4,PUBLIC STREET NAMES
9932,VIA SAN MARINO,,,VIA SAN MARINO,482F2,PRIVATE ROADWAY NAMES
2983,RUSTIC,DR,,RUSTIC DRIVE,595A3,PUBLIC STREET NAMES
6313,GLIDE,AVE,,GLIDE AVENUE,529F7,PUBLIC STREET NAMES
3963,OAKLAND,ST,,OAKLAND STREET,595F5,PUBLIC STREET NAMES
5180,LAUREL HILLS,ROAD,,LAUREL HILLS ROAD,562G6,PUBLIC STREET NAMES
9217,ARBOL,ST,,ARBOL STREET,595A3,PUBLIC STREET NAMES
7647,CREEMORE,PL,,CREEMORE PLACE,504C6,PUBLIC STREET NAMES
6951,ELLENITA,AVE,,ELLENITA AVENUE,560F4,PUBLIC STREET NAMES
2179,TILLIE,ST,,TILLIE STREET,594H4,PUBLIC STREET NAMES
5805,HOLT,AVE,,HOLT AVENUE,632J1,PUBLIC STREET NAMES
5322,LA FOLLETTE,WALK,,LA FOLLETTE WALK,595D2,PUBLIC STREET NAMES
9627,BAER,ROAD,,BAER ROAD,565A7,UNOFFICIAL PRIVATE STREET NAMES
3108,ROLLE,ST,,ROLLE STREET,595B6,PUBLIC STREET NAMES
6682,FERN DELL,DR,,FERN DELL DRIVE,593H3,PUBLIC STREET NAMES
3915,OESTE,AVE,,OESTE AVENUE,562E7,PUBLIC STREET NAMES
6,FREMONT VILLAS,,,FREMONT VILLAS,595D4,LIMITED ACCESS AREA NAMES
